"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1","@na_dirs @jokowi @sudjiwotedjo itu kehebatan jg kelebihan pak JOKOWI....?biar medhok ato ndakik bhs inggrisx tp jd… https://t.co/LbqzrSkkYC",FALSE,0,"na_dirs",2019-07-05 02:20:32,TRUE,"1146762569677279232","1146967065728712704","3895489933","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Jendolpurwanto1",0,FALSE,FALSE,NA,NA
"2","Dgn bahasa ibu Bahasa Indonesia, saya salut dengan kamampuan Mr. Presiden @jokowi dalam berbahasa Inggris. Ini suat… https://t.co/8xSdjU57Rd",FALSE,0,NA,2019-07-04 12:47:22,TRUE,NA,"1146762424621469696",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mariosabaleku",0,FALSE,FALSE,NA,NA
"3","Pencapaian pemerintah di masa kepemimpinan Presiden Jokowi saat ini dinilai menjadi pijakan bagi Indonesia untuk me… https://t.co/ekj4c7hNi4",FALSE,5,NA,2019-07-03 15:03:02,TRUE,NA,"1146434177870508032",NA,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","merdekadotcom",1,FALSE,FALSE,NA,NA
"4","@permadiaktivis @BatakModeren @prabowo @jokowi @aagym @rockygerung btw cecebs kenapa gak ada posting pencapaian pre… https://t.co/TAH4aOhQB8",FALSE,0,"permadiaktivis",2019-07-03 10:41:31,TRUE,"1146234293301084160","1146368366749184000","813490681519828997","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","anvedlem",0,FALSE,FALSE,NA,NA
"5","Pencapaian pemerintah di masa kepemimpinan Presiden Jokowi saat ini dinilai menjadi pijakan bagi Indonesia untuk me… https://t.co/QxnZtIlPKE",FALSE,4,NA,2019-07-02 15:03:02,TRUE,NA,"1146071792420818946",NA,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","merdekadotcom",0,FALSE,FALSE,NA,NA
"6","RT @mochamadarip: Jokowi 2x menang sebagai wali kota Solo. 1x menang sebagai gubernur DKI, dan 2x menang sebagai presiden Republik Indonesi…",FALSE,0,NA,2019-07-02 06:20:06,FALSE,NA,"1145940190092902400",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","miladjazuli1",393,TRUE,FALSE,NA,NA
"7","@fadlizon
Hai ZON... Jokowi 2x menang sebagai wali kota Solo. 1x menang sebagai gubernur DKI, &amp; 2x menang sbg presi… https://t.co/8TY81inR6O",FALSE,0,"fadlizon",2019-07-02 04:47:49,TRUE,NA,"1145916967473123328","79139422","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","musafir_Alfaqir",0,FALSE,FALSE,NA,NA
"8","RT @mochamadarip: Jokowi 2x menang sebagai wali kota Solo. 1x menang sebagai gubernur DKI, dan 2x menang sebagai presiden Republik Indonesi…",FALSE,0,NA,2019-07-02 01:33:29,FALSE,NA,"1145868061058015233",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kriadatul",393,TRUE,FALSE,NA,NA
"9","RT @mochamadarip: Jokowi 2x menang sebagai wali kota Solo. 1x menang sebagai gubernur DKI, dan 2x menang sebagai presiden Republik Indonesi…",FALSE,0,NA,2019-07-02 00:13:04,FALSE,NA,"1145847823767785472",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","scmyarst",393,TRUE,FALSE,NA,NA
"10","RT @mochamadarip: Jokowi 2x menang sebagai wali kota Solo. 1x menang sebagai gubernur DKI, dan 2x menang sebagai presiden Republik Indonesi…",FALSE,0,NA,2019-07-01 15:35:35,FALSE,NA,"1145717594948718592",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MZainurRozikin9",393,TRUE,FALSE,NA,NA
"11","RT @mochamadarip: Jokowi 2x menang sebagai wali kota Solo. 1x menang sebagai gubernur DKI, dan 2x menang sebagai presiden Republik Indonesi…",FALSE,0,NA,2019-07-01 13:38:41,FALSE,NA,"1145688176121401344",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HutomoRadzak",393,TRUE,FALSE,NA,NA
"12","RT @mochamadarip: Jokowi 2x menang sebagai wali kota Solo. 1x menang sebagai gubernur DKI, dan 2x menang sebagai presiden Republik Indonesi…",FALSE,0,NA,2019-07-01 10:53:12,FALSE,NA,"1145646531250249729",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","randyghalib",393,TRUE,FALSE,NA,NA
"13","RT @mochamadarip: Jokowi 2x menang sebagai wali kota Solo. 1x menang sebagai gubernur DKI, dan 2x menang sebagai presiden Republik Indonesi…",FALSE,0,NA,2019-07-01 10:06:17,FALSE,NA,"1145634721625300992",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AlFarih12",393,TRUE,FALSE,NA,NA
"14","@na_dirs Knapa benci jokowi??  Yae sebab sirik dg pencapaian jokowi. Engatase bakul mebel koq yo iso jd presiden. D… https://t.co/xrEYfX8emR",FALSE,0,"na_dirs",2019-07-01 06:53:22,TRUE,"1145541449892581376","1145586174536196096","3895489933","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","solakhudin1",0,FALSE,FALSE,NA,NA
"15","RT @mochamadarip: Jokowi 2x menang sebagai wali kota Solo. 1x menang sebagai gubernur DKI, dan 2x menang sebagai presiden Republik Indonesi…",FALSE,0,NA,2019-07-01 06:23:18,FALSE,NA,"1145578605679800320",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","handhikaa69",393,TRUE,FALSE,NA,NA
"16","RT @mochamadarip: Jokowi 2x menang sebagai wali kota Solo. 1x menang sebagai gubernur DKI, dan 2x menang sebagai presiden Republik Indonesi…",FALSE,0,NA,2019-07-01 04:38:50,FALSE,NA,"1145552317212585984",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","kerakauman",393,TRUE,FALSE,NA,NA
"17","RT @mochamadarip: Jokowi 2x menang sebagai wali kota Solo. 1x menang sebagai gubernur DKI, dan 2x menang sebagai presiden Republik Indonesi…",FALSE,0,NA,2019-07-01 03:26:03,FALSE,NA,"1145534001274245121",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","claudiostagram_",393,TRUE,FALSE,NA,NA
"18","RT @mochamadarip: Jokowi 2x menang sebagai wali kota Solo. 1x menang sebagai gubernur DKI, dan 2x menang sebagai presiden Republik Indonesi…",FALSE,0,NA,2019-07-01 03:03:40,FALSE,NA,"1145528366025412609",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","arthurghaly",393,TRUE,FALSE,NA,NA
"19","RT @mochamadarip: Jokowi 2x menang sebagai wali kota Solo. 1x menang sebagai gubernur DKI, dan 2x menang sebagai presiden Republik Indonesi…",FALSE,0,NA,2019-07-01 03:00:05,FALSE,NA,"1145527465533571072",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","az_1708",393,TRUE,FALSE,NA,NA
"20","RT @mochamadarip: Jokowi 2x menang sebagai wali kota Solo. 1x menang sebagai gubernur DKI, dan 2x menang sebagai presiden Republik Indonesi…",FALSE,0,NA,2019-07-01 01:09:21,FALSE,NA,"1145499597797646336",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","yanxsetiahardja",393,TRUE,FALSE,NA,NA
"21","RT @mochamadarip: Jokowi 2x menang sebagai wali kota Solo. 1x menang sebagai gubernur DKI, dan 2x menang sebagai presiden Republik Indonesi…",FALSE,0,NA,2019-07-01 00:56:25,FALSE,NA,"1145496344175398913",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","andreasOCD",393,TRUE,FALSE,NA,NA
"22","RT @mochamadarip: Jokowi 2x menang sebagai wali kota Solo. 1x menang sebagai gubernur DKI, dan 2x menang sebagai presiden Republik Indonesi…",FALSE,0,NA,2019-07-01 00:18:01,FALSE,NA,"1145486681350402049",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","aries_apriliano",393,TRUE,FALSE,NA,NA
"23","RT @mochamadarip: Jokowi 2x menang sebagai wali kota Solo. 1x menang sebagai gubernur DKI, dan 2x menang sebagai presiden Republik Indonesi…",FALSE,0,NA,2019-06-30 23:40:37,FALSE,NA,"1145477270670213120",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ibradhik",393,TRUE,FALSE,NA,NA
"24","RT @mochamadarip: Jokowi 2x menang sebagai wali kota Solo. 1x menang sebagai gubernur DKI, dan 2x menang sebagai presiden Republik Indonesi…",FALSE,0,NA,2019-06-30 23:30:49,FALSE,NA,"1145474803345707009",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","yusufhabibie_",393,TRUE,FALSE,NA,NA
"25","RT @mochamadarip: Jokowi 2x menang sebagai wali kota Solo. 1x menang sebagai gubernur DKI, dan 2x menang sebagai presiden Republik Indonesi…",FALSE,0,NA,2019-06-30 22:41:05,FALSE,NA,"1145462288016531456",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SantosoEkoS",393,TRUE,FALSE,NA,NA
"26","RT @mochamadarip: Jokowi 2x menang sebagai wali kota Solo. 1x menang sebagai gubernur DKI, dan 2x menang sebagai presiden Republik Indonesi…",FALSE,0,NA,2019-06-30 21:43:15,FALSE,NA,"1145447732808523776",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","syamsulgomu",393,TRUE,FALSE,NA,NA
"27","RT @mochamadarip: Jokowi 2x menang sebagai wali kota Solo. 1x menang sebagai gubernur DKI, dan 2x menang sebagai presiden Republik Indonesi…",FALSE,0,NA,2019-06-30 18:43:19,FALSE,NA,"1145402451614265351",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NaraEgy_GSM",393,TRUE,FALSE,NA,NA
"28","RT @mochamadarip: Jokowi 2x menang sebagai wali kota Solo. 1x menang sebagai gubernur DKI, dan 2x menang sebagai presiden Republik Indonesi…",FALSE,0,NA,2019-06-30 18:29:23,FALSE,NA,"1145398945239228418",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Dianadjiemunaji",393,TRUE,FALSE,NA,NA
"29","RT @mochamadarip: Jokowi 2x menang sebagai wali kota Solo. 1x menang sebagai gubernur DKI, dan 2x menang sebagai presiden Republik Indonesi…",FALSE,0,NA,2019-06-30 18:13:13,FALSE,NA,"1145394875245817856",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","adityanurulh",393,TRUE,FALSE,NA,NA
"30","RT @mochamadarip: Jokowi 2x menang sebagai wali kota Solo. 1x menang sebagai gubernur DKI, dan 2x menang sebagai presiden Republik Indonesi…",FALSE,0,NA,2019-06-30 17:46:53,FALSE,NA,"1145388249965191168",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","poetrytita",393,TRUE,FALSE,NA,NA
"31","RT @mochamadarip: Jokowi 2x menang sebagai wali kota Solo. 1x menang sebagai gubernur DKI, dan 2x menang sebagai presiden Republik Indonesi…",FALSE,0,NA,2019-06-30 17:43:39,FALSE,NA,"1145387436442189824",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ClemensGian",393,TRUE,FALSE,NA,NA
"32","RT @mochamadarip: Jokowi 2x menang sebagai wali kota Solo. 1x menang sebagai gubernur DKI, dan 2x menang sebagai presiden Republik Indonesi…",FALSE,0,NA,2019-06-30 17:12:11,FALSE,NA,"1145379515276775425",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ferdivalencia",393,TRUE,FALSE,NA,NA
"33","RT @mochamadarip: Jokowi 2x menang sebagai wali kota Solo. 1x menang sebagai gubernur DKI, dan 2x menang sebagai presiden Republik Indonesi…",FALSE,0,NA,2019-06-30 17:01:27,FALSE,NA,"1145376813926895616",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cempere",393,TRUE,FALSE,NA,NA
"34","RT @mochamadarip: Jokowi 2x menang sebagai wali kota Solo. 1x menang sebagai gubernur DKI, dan 2x menang sebagai presiden Republik Indonesi…",FALSE,0,NA,2019-06-30 16:50:24,FALSE,NA,"1145374033896017920",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","fathur134",393,TRUE,FALSE,NA,NA
"35","RT @mochamadarip: Jokowi 2x menang sebagai wali kota Solo. 1x menang sebagai gubernur DKI, dan 2x menang sebagai presiden Republik Indonesi…",FALSE,0,NA,2019-06-30 16:44:24,FALSE,NA,"1145372524009537536",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","r_sein",393,TRUE,FALSE,NA,NA
"36","RT @mochamadarip: Jokowi 2x menang sebagai wali kota Solo. 1x menang sebagai gubernur DKI, dan 2x menang sebagai presiden Republik Indonesi…",FALSE,0,NA,2019-06-30 16:40:46,FALSE,NA,"1145371611438075909",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Tasroni61147906",393,TRUE,FALSE,NA,NA
"37","RT @mochamadarip: Jokowi 2x menang sebagai wali kota Solo. 1x menang sebagai gubernur DKI, dan 2x menang sebagai presiden Republik Indonesi…",FALSE,0,NA,2019-06-30 16:35:47,FALSE,NA,"1145370356309352449",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FirmadiSaputra",393,TRUE,FALSE,NA,NA
"38","RT @mochamadarip: Jokowi 2x menang sebagai wali kota Solo. 1x menang sebagai gubernur DKI, dan 2x menang sebagai presiden Republik Indonesi…",FALSE,0,NA,2019-06-30 16:31:07,FALSE,NA,"1145369182877302784",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","iinhani",393,TRUE,FALSE,NA,NA
"39","RT @mochamadarip: Jokowi 2x menang sebagai wali kota Solo. 1x menang sebagai gubernur DKI, dan 2x menang sebagai presiden Republik Indonesi…",FALSE,0,NA,2019-06-30 16:21:36,FALSE,NA,"1145366785027264517",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","upilucas",393,TRUE,FALSE,NA,NA
"40","RT @mochamadarip: Jokowi 2x menang sebagai wali kota Solo. 1x menang sebagai gubernur DKI, dan 2x menang sebagai presiden Republik Indonesi…",FALSE,0,NA,2019-06-30 16:12:16,FALSE,NA,"1145364439387893760",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sabdaprana",393,TRUE,FALSE,NA,NA
"41","RT @mochamadarip: Jokowi 2x menang sebagai wali kota Solo. 1x menang sebagai gubernur DKI, dan 2x menang sebagai presiden Republik Indonesi…",FALSE,0,NA,2019-06-30 15:49:16,FALSE,NA,"1145358648475938816",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Noniknatha",393,TRUE,FALSE,NA,NA
"42","RT @mochamadarip: Jokowi 2x menang sebagai wali kota Solo. 1x menang sebagai gubernur DKI, dan 2x menang sebagai presiden Republik Indonesi…",FALSE,0,NA,2019-06-30 15:38:44,FALSE,NA,"1145355999743582210",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Muhammadanggik",393,TRUE,FALSE,NA,NA
"43","RT @mochamadarip: Jokowi 2x menang sebagai wali kota Solo. 1x menang sebagai gubernur DKI, dan 2x menang sebagai presiden Republik Indonesi…",FALSE,0,NA,2019-06-30 15:37:42,FALSE,NA,"1145355737440198657",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Halsadyah19",393,TRUE,FALSE,NA,NA
"44","RT @mochamadarip: Jokowi 2x menang sebagai wali kota Solo. 1x menang sebagai gubernur DKI, dan 2x menang sebagai presiden Republik Indonesi…",FALSE,0,NA,2019-06-30 15:26:00,FALSE,NA,"1145352795064688640",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AprilianAjeng",393,TRUE,FALSE,NA,NA
"45","RT @mochamadarip: Jokowi 2x menang sebagai wali kota Solo. 1x menang sebagai gubernur DKI, dan 2x menang sebagai presiden Republik Indonesi…",FALSE,0,NA,2019-06-30 15:06:06,FALSE,NA,"1145347786088390656",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ryrhamadhan",393,TRUE,FALSE,NA,NA
"46","RT @mochamadarip: Jokowi 2x menang sebagai wali kota Solo. 1x menang sebagai gubernur DKI, dan 2x menang sebagai presiden Republik Indonesi…",FALSE,0,NA,2019-06-30 15:01:34,FALSE,NA,"1145346644004626433",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","marwansher",393,TRUE,FALSE,NA,NA
"47","RT @mochamadarip: Jokowi 2x menang sebagai wali kota Solo. 1x menang sebagai gubernur DKI, dan 2x menang sebagai presiden Republik Indonesi…",FALSE,0,NA,2019-06-30 14:50:42,FALSE,NA,"1145343912388640768",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hifatmaa",393,TRUE,FALSE,NA,NA
"48","RT @mochamadarip: Jokowi 2x menang sebagai wali kota Solo. 1x menang sebagai gubernur DKI, dan 2x menang sebagai presiden Republik Indonesi…",FALSE,0,NA,2019-06-30 14:46:16,FALSE,NA,"1145342797261627392",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rianaamrita",393,TRUE,FALSE,NA,NA
"49","RT @mochamadarip: Jokowi 2x menang sebagai wali kota Solo. 1x menang sebagai gubernur DKI, dan 2x menang sebagai presiden Republik Indonesi…",FALSE,0,NA,2019-06-30 14:44:39,FALSE,NA,"1145342388551860224",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","roiman_silalahi",393,TRUE,FALSE,NA,NA
"50","RT @mochamadarip: Jokowi 2x menang sebagai wali kota Solo. 1x menang sebagai gubernur DKI, dan 2x menang sebagai presiden Republik Indonesi…",FALSE,0,NA,2019-06-30 14:36:46,FALSE,NA,"1145340403794628608",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","andimarliaumar",393,TRUE,FALSE,NA,NA
"51","RT @mochamadarip: Jokowi 2x menang sebagai wali kota Solo. 1x menang sebagai gubernur DKI, dan 2x menang sebagai presiden Republik Indonesi…",FALSE,0,NA,2019-06-30 14:29:49,FALSE,NA,"1145338654530781184",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","yunipuspita93",393,TRUE,FALSE,NA,NA
"52","RT @mochamadarip: Jokowi 2x menang sebagai wali kota Solo. 1x menang sebagai gubernur DKI, dan 2x menang sebagai presiden Republik Indonesi…",FALSE,0,NA,2019-06-30 14:13:11,FALSE,NA,"1145334469445816330",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Mmorangkir",393,TRUE,FALSE,NA,NA
"53","RT @mochamadarip: Jokowi 2x menang sebagai wali kota Solo. 1x menang sebagai gubernur DKI, dan 2x menang sebagai presiden Republik Indonesi…",FALSE,0,NA,2019-06-30 14:11:56,FALSE,NA,"1145334155682537474",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ranselmu",393,TRUE,FALSE,NA,NA
"54","RT @mochamadarip: Jokowi 2x menang sebagai wali kota Solo. 1x menang sebagai gubernur DKI, dan 2x menang sebagai presiden Republik Indonesi…",FALSE,0,NA,2019-06-30 14:05:14,FALSE,NA,"1145332470604152832",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ryan_sgrt",393,TRUE,FALSE,NA,NA
"55","RT @mochamadarip: Jokowi 2x menang sebagai wali kota Solo. 1x menang sebagai gubernur DKI, dan 2x menang sebagai presiden Republik Indonesi…",FALSE,0,NA,2019-06-30 14:03:57,FALSE,NA,"1145332146816483328",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Lukmanh009",393,TRUE,FALSE,NA,NA
"56","RT @mochamadarip: Jokowi 2x menang sebagai wali kota Solo. 1x menang sebagai gubernur DKI, dan 2x menang sebagai presiden Republik Indonesi…",FALSE,0,NA,2019-06-30 14:01:06,FALSE,NA,"1145331428239876096",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ApepDjankqunk",393,TRUE,FALSE,NA,NA
"57","RT @mochamadarip: Jokowi 2x menang sebagai wali kota Solo. 1x menang sebagai gubernur DKI, dan 2x menang sebagai presiden Republik Indonesi…",FALSE,0,NA,2019-06-30 14:01:01,FALSE,NA,"1145331408795078657",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SULIS_TIO77",393,TRUE,FALSE,NA,NA
"58","RT @mochamadarip: Jokowi 2x menang sebagai wali kota Solo. 1x menang sebagai gubernur DKI, dan 2x menang sebagai presiden Republik Indonesi…",FALSE,0,NA,2019-06-30 13:51:57,FALSE,NA,"1145329124371599361",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","miftahul_niam",393,TRUE,FALSE,NA,NA
"59","RT @mochamadarip: Jokowi 2x menang sebagai wali kota Solo. 1x menang sebagai gubernur DKI, dan 2x menang sebagai presiden Republik Indonesi…",FALSE,0,NA,2019-06-30 13:42:16,FALSE,NA,"1145326687451676672",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Angelamita_",393,TRUE,FALSE,NA,NA
"60","RT @mochamadarip: Jokowi 2x menang sebagai wali kota Solo. 1x menang sebagai gubernur DKI, dan 2x menang sebagai presiden Republik Indonesi…",FALSE,0,NA,2019-06-30 13:29:58,FALSE,NA,"1145323592676073475",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Lubailubai_",393,TRUE,FALSE,NA,NA
"61","RT @mochamadarip: Jokowi 2x menang sebagai wali kota Solo. 1x menang sebagai gubernur DKI, dan 2x menang sebagai presiden Republik Indonesi…",FALSE,0,NA,2019-06-30 13:27:31,FALSE,NA,"1145322977161961472",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","natpuris",393,TRUE,FALSE,NA,NA
"62","RT @mochamadarip: Jokowi 2x menang sebagai wali kota Solo. 1x menang sebagai gubernur DKI, dan 2x menang sebagai presiden Republik Indonesi…",FALSE,0,NA,2019-06-30 13:16:42,FALSE,NA,"1145320255171862529",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ika_asridhani",393,TRUE,FALSE,NA,NA
"63","RT @mochamadarip: Jokowi 2x menang sebagai wali kota Solo. 1x menang sebagai gubernur DKI, dan 2x menang sebagai presiden Republik Indonesi…",FALSE,0,NA,2019-06-30 13:04:05,FALSE,NA,"1145317079559487488",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MariaTriastomo",393,TRUE,FALSE,NA,NA
"64","RT @mochamadarip: Jokowi 2x menang sebagai wali kota Solo. 1x menang sebagai gubernur DKI, dan 2x menang sebagai presiden Republik Indonesi…",FALSE,0,NA,2019-06-30 12:56:08,FALSE,NA,"1145315079845371904",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KewuanPaskalis",393,TRUE,FALSE,NA,NA
"65","RT @mochamadarip: Jokowi 2x menang sebagai wali kota Solo. 1x menang sebagai gubernur DKI, dan 2x menang sebagai presiden Republik Indonesi…",FALSE,0,NA,2019-06-30 12:54:39,FALSE,NA,"1145314704690036742",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ajibsusanto",393,TRUE,FALSE,NA,NA
"66","RT @mochamadarip: Jokowi 2x menang sebagai wali kota Solo. 1x menang sebagai gubernur DKI, dan 2x menang sebagai presiden Republik Indonesi…",FALSE,0,NA,2019-06-30 12:49:24,FALSE,NA,"1145313384050487298",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","muzziarto",393,TRUE,FALSE,NA,NA
"67","RT @mochamadarip: Jokowi 2x menang sebagai wali kota Solo. 1x menang sebagai gubernur DKI, dan 2x menang sebagai presiden Republik Indonesi…",FALSE,0,NA,2019-06-30 12:43:59,FALSE,NA,"1145312021618892801",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","otephhh",393,TRUE,FALSE,NA,NA
"68","RT @mochamadarip: Jokowi 2x menang sebagai wali kota Solo. 1x menang sebagai gubernur DKI, dan 2x menang sebagai presiden Republik Indonesi…",FALSE,0,NA,2019-06-30 12:28:47,FALSE,NA,"1145308195507724288",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","arien06",393,TRUE,FALSE,NA,NA
"69","RT @mochamadarip: Jokowi 2x menang sebagai wali kota Solo. 1x menang sebagai gubernur DKI, dan 2x menang sebagai presiden Republik Indonesi…",FALSE,0,NA,2019-06-30 12:13:08,FALSE,NA,"1145304259434442752",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","age_am",393,TRUE,FALSE,NA,NA
"70","RT @mochamadarip: Jokowi 2x menang sebagai wali kota Solo. 1x menang sebagai gubernur DKI, dan 2x menang sebagai presiden Republik Indonesi…",FALSE,0,NA,2019-06-30 11:58:17,FALSE,NA,"1145300521147719683",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sumiatisung2",393,TRUE,FALSE,NA,NA
"71","RT @mochamadarip: Jokowi 2x menang sebagai wali kota Solo. 1x menang sebagai gubernur DKI, dan 2x menang sebagai presiden Republik Indonesi…",FALSE,0,NA,2019-06-30 11:56:23,FALSE,NA,"1145300044536401920",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","agoessp",393,TRUE,FALSE,NA,NA
"72","RT @mochamadarip: Jokowi 2x menang sebagai wali kota Solo. 1x menang sebagai gubernur DKI, dan 2x menang sebagai presiden Republik Indonesi…",FALSE,0,NA,2019-06-30 11:36:05,FALSE,NA,"1145294932199890945",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AprinandesF",393,TRUE,FALSE,NA,NA
"73","RT @mochamadarip: Jokowi 2x menang sebagai wali kota Solo. 1x menang sebagai gubernur DKI, dan 2x menang sebagai presiden Republik Indonesi…",FALSE,0,NA,2019-06-30 11:35:48,FALSE,NA,"1145294864055074818",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","militannkri01",393,TRUE,FALSE,NA,NA
"74","RT @mochamadarip: Jokowi 2x menang sebagai wali kota Solo. 1x menang sebagai gubernur DKI, dan 2x menang sebagai presiden Republik Indonesi…",FALSE,0,NA,2019-06-30 11:31:23,FALSE,NA,"1145293749955641345",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","IkaufyaN",393,TRUE,FALSE,NA,NA
